time in seconds, count in bar, beats in bar
137.63 , 1 , 4
138.05 , 2 , 4
138.48 , 3 , 4
138.92 , 4 , 4
139.36 , 1 , 4
139.8 , 2 , 4
140.24 , 3 , 4
140.71 , 4 , 4
141.18 , 1 , 4
141.65 , 2 , 4
142.12 , 3 , 4
142.59 , 4 , 4
143.04 , 1 , 4
143.49 , 2 , 4
143.94 , 3 , 4
144.41 , 4 , 4
144.86 , 1 , 4
145.31 , 2 , 4
145.76 , 3 , 4
146.21 , 4 , 4
146.68 , 1 , 4
147.13 , 2 , 4
147.58 , 3 , 4
148.03 , 4 , 4
148.48 , 1 , 4
148.93 , 2 , 4
149.35 , 3 , 4
149.74 , 4 , 4
150.13 , 1 , 4
150.52 , 2 , 4
150.91 , 3 , 4
151.3 , 4 , 4
151.69 , 1 , 4
152.07 , 2 , 4
152.45 , 3 , 4
152.83 , 4 , 4
153.22 , 1 , 4
153.61 , 2 , 4
154 , 3 , 4
154.39 , 4 , 4
154.78 , 1 , 4
155.16 , 2 , 4
155.54 , 3 , 4
155.92 , 4 , 4
156.3 , 1 , 4
156.69 , 2 , 4
157.08 , 3 , 4
157.47 , 4 , 4
157.86 , 1 , 4
158.25 , 2 , 4
158.64 , 3 , 4
159.02 , 4 , 4
159.4 , 1 , 4
159.78 , 2 , 4
160.16 , 3 , 4
160.54 , 4 , 4
160.92 , 1 , 4
161.3 , 2 , 4
161.68 , 3 , 4
162.06 , 4 , 4
162.44 , 1 , 4
162.82 , 2 , 4
163.2 , 3 , 4
163.58 , 4 , 4
163.96 , 1 , 4
164.35 , 2 , 4
164.74 , 3 , 4
165.13 , 4 , 4
165.52 , 1 , 4
165.91 , 2 , 4
166.29 , 3 , 4
166.67 , 4 , 4
167.05 , 1 , 4
167.43 , 2 , 4
167.81 , 3 , 4
168.19 , 4 , 4
168.57 , 1 , 4
168.95 , 2 , 4
169.33 , 3 , 4
169.71 , 4 , 4
170.09 , 1 , 4
170.47 , 2 , 4
170.85 , 3 , 4
171.24 , 4 , 4
171.63 , 1 , 4
172.02 , 2 , 4
172.41 , 3 , 4
172.8 , 4 , 4
173.19 , 1 , 4
173.57 , 2 , 4
173.95 , 3 , 4
174.33 , 4 , 4
174.71 , 1 , 4
175.09 , 2 , 4
175.47 , 3 , 4
175.85 , 4 , 4
176.23 , 1 , 4
176.61 , 2 , 4
176.99 , 3 , 4
177.37 , 4 , 4
177.75 , 1 , 4
178.13 , 2 , 4
178.51 , 3 , 4
178.89 , 4 , 4
179.27 , 1 , 4
