time in seconds, count in bar, beats in bar
166.57 , 2 , 4
166.94 , 3 , 4
167.31 , 4 , 4
167.68 , 1 , 4
168.05 , 2 , 4
168.42 , 3 , 4
168.8 , 4 , 4
169.18 , 1 , 4
169.56 , 2 , 4
169.94 , 3 , 4
170.32 , 4 , 4
170.7 , 1 , 4
171.08 , 2 , 4
171.46 , 3 , 4
171.84 , 4 , 4
172.22 , 1 , 4
172.6 , 2 , 4
172.99 , 3 , 4
173.38 , 4 , 4
173.77 , 1 , 4
174.16 , 2 , 4
174.55 , 3 , 4
174.93 , 4 , 4
175.31 , 1 , 4
175.69 , 2 , 4
176.07 , 3 , 4
176.45 , 4 , 4
176.83 , 1 , 4
177.21 , 2 , 4
177.59 , 3 , 4
177.97 , 4 , 4
178.36 , 1 , 4
178.75 , 2 , 4
179.14 , 3 , 4
179.53 , 4 , 4
179.92 , 1 , 4
180.31 , 2 , 4
180.7 , 3 , 4
181.08 , 4 , 4
181.46 , 1 , 4
181.84 , 2 , 4
182.22 , 3 , 4
182.6 , 4 , 4
