"timestamp,""x"",""y"",""z"",""q"",""r"""
"5830163610,""-0.19153371"",""0.7374029"",""0.008634638"",""0.6476707"",""1.0471976"""
"5840058803,""-0.19172038"",""0.7373635"",""0.00864586"",""0.64766014"",""1.0471976"""
"5849953996,""-0.19192106"",""0.7373343"",""0.008701154"",""0.64763325"",""1.0471976"""
"5859849189,""-0.19206662"",""0.7373157"",""0.008762156"",""0.6476104"",""1.0471976"""
"5869744381,""-0.19216457"",""0.7372994"",""0.0088235475"",""0.64759916"",""1.0471976"""
"5879632074,""-0.19220927"",""0.73729366"",""0.008881"",""0.64759165"",""1.0471976"""
"5889519767,""-0.19219576"",""0.73730105"",""0.008927494"",""0.6475866"",""1.0471976"""
"5899407460,""-0.19211175"",""0.73730767"",""0.008941547"",""0.64760375"",""1.0471976"""
"5909295153,""-0.19197161"",""0.73729706"",""0.008914804"",""0.6476577"",""1.0471976"""
"5919182846,""-0.19179319"",""0.7372755"",""0.008861626"",""0.6477359"",""1.0471976"""
"5929070539,""-0.19159043"",""0.73725826"",""0.008816836"",""0.6478161"",""1.0471976"""
"5938958232,""-0.19139995"",""0.7372462"",""0.008791611"",""0.6478865"",""1.0471976"""
"5948845924,""-0.191272"",""0.73723215"",""0.008809797"",""0.64794"",""1.0471976"""
"5958733367,""-0.19119813"",""0.737232"",""0.008860728"",""0.6479612"",""1.0471976"""
"5968620810,""-0.1911608"",""0.73724973"",""0.008922656"",""0.6479513"",""1.0471976"""
"5978508253,""-0.1911631"",""0.73728675"",""0.008972367"",""0.6479078"",""1.0471976"""
"5988395696,""-0.19118972"",""0.7373401"",""0.009032618"",""0.6478384"",""1.0471976"""
"5998283389,""-0.1912143"",""0.73735607"",""0.009142996"",""0.6478115"",""1.0471976"""
"6008171082,""-0.19124137"",""0.7373311"",""0.009308864"",""0.6478295"",""1.0471976"""
"6018058774,""-0.19127536"",""0.73731667"",""0.009488697"",""0.6478333"",""1.0471976"""
"6027946467,""-0.191324"",""0.7373452"",""0.0096723"",""0.6477837"",""1.0471976"""
"6037834160,""-0.19138184"",""0.73738843"",""0.0098520685"",""0.64771473"",""1.0471976"""
"6047721853,""-0.19142373"",""0.7374172"",""0.010040464"",""0.64766663"",""1.0471976"""
"6057609546,""-0.19142936"",""0.73741657"",""0.010217675"",""0.6476629"",""1.0471976"""
"6067497239,""-0.19140074"",""0.73740065"",""0.01035976"",""0.64768726"",""1.0471976"""
"6077384932,""-0.19131821"",""0.7373896"",""0.010430867"",""0.6477231"",""1.0471976"""
"6087272625,""-0.19121496"",""0.73739237"",""0.010457397"",""0.64774996"",""1.0471976"""
"6097160317,""-0.19113337"",""0.7373806"",""0.01048606"",""0.64778703"",""1.0471976"""
"6107048010,""-0.19113337"",""0.7373428"",""0.010590759"",""0.6478284"",""1.0471976"""
"6116943203,""-0.19122624"",""0.7372808"",""0.010766366"",""0.64786863"",""1.0471976"""
"6126838396,""-0.19141491"",""0.73722726"",""0.011017447"",""0.6478696"",""1.0471976"""
"6136733589,""-0.1916414"",""0.73720074"",""0.011300657"",""0.647828"",""1.0471976"""
"6146628782,""-0.19215389"",""0.7371079"",""0.011808057"",""0.6477728"",""1.0471976"""
"6156508724,""-0.19232732"",""0.73708785"",""0.0119942585"",""0.64774054"",""1.0471976"""
"6166388667,""-0.19242468"",""0.7370749"",""0.012078373"",""0.64772487"",""1.0471976"""
"6176268610,""-0.19249812"",""0.73707247"",""0.012089589"",""0.6477056"",""1.0471976"""
"6186148553,""-0.1926717"",""0.73706967"",""0.012137023"",""0.6476564"",""1.0471976"""
"6196036246,""-0.19291908"",""0.7370782"",""0.012269688"",""0.6475705"",""1.0471976"""
"6205923939,""-0.19298571"",""0.737141"",""0.012311377"",""0.6474783"",""1.0471976"""
"6215811632,""-0.19302337"",""0.7372081"",""0.012367706"",""0.6473896"",""1.0471976"""
"6225699325,""-0.1932823"",""0.73721707"",""0.012646934"",""0.6472968"",""1.0471976"""
"6235587017,""-0.19325988"",""0.73729116"",""0.012724186"",""0.6472175"",""1.0471976"""
"6245474710,""-0.1931123"",""0.73737395"",""0.01272552"",""0.64716727"",""1.0471976"""
"6255362403,""-0.19291395"",""0.73745376"",""0.012678991"",""0.64713645"",""1.0471976"""
"6265250096,""-0.19271672"",""0.7375244"",""0.012629004"",""0.6471157"",""1.0471976"""
"6275137789,""-0.19254452"",""0.73758185"",""0.012605503"",""0.64710176"",""1.0471976"""
"6285025482,""-0.1924047"",""0.73764557"",""0.012599485"",""0.6470709"",""1.0471976"""
"6294913175,""-0.19228163"",""0.7377375"",""0.012600421"",""0.64700276"",""1.0471976"""
"6304800868,""-0.19212851"",""0.73783016"",""0.012583312"",""0.64694285"",""1.0471976"""
"6314688310,""-0.19195725"",""0.7379152"",""0.012532122"",""0.6468976"",""1.0471976"""
"6324575753,""-0.19179516"",""0.73801374"",""0.01243409"",""0.6468352"",""1.0471976"""
"6334463196,""-0.1915832"",""0.7381498"",""0.012307083"",""0.64674515"",""1.0471976"""
"6344350639,""-0.19130862"",""0.738316"",""0.012151379"",""0.64663976"",""1.0471976"""
"6354238332,""-0.19099078"",""0.7384752"",""0.011984398"",""0.646555"",""1.0471976"""
"6364126025,""-0.19066536"",""0.7385901"",""0.011862613"",""0.646522"",""1.0471976"""
"6374013718,""-0.19033568"",""0.73867285"",""0.01176821"",""0.6465264"",""1.0471976"""
"6383901410,""-0.18999052"",""0.73877954"",""0.011654305"",""0.646508"",""1.0471976"""
"6393789103,""-0.18960866"",""0.7389218"",""0.011482105"",""0.6464606"",""1.0471976"""
"6403676796,""-0.18918078"",""0.7390548"",""0.011260146"",""0.64643794"",""1.0471976"""
"6413564489,""-0.18882139"",""0.7391316"",""0.0110289985"",""0.64645904"",""1.0471976"""
"6423452182,""-0.18855171"",""0.73914635"",""0.010840116"",""0.6465242"",""1.0471976"""
"6433347375,""-0.18832798"",""0.7391392"",""0.01070435"",""0.6465998"",""1.0471976"""
"6443242568,""-0.18815172"",""0.73912126"",""0.010599373"",""0.6466734"",""1.0471976"""
"6453137760,""-0.18806452"",""0.73907894"",""0.010537619"",""0.64674807"",""1.0471976"""
"6463032953,""-0.18805726"",""0.73899144"",""0.010523434"",""0.64685047"",""1.0471976"""
"6472913146,""-0.1880857"",""0.7388722"",""0.01053189"",""0.6469782"",""1.0471976"""
"6482793339,""-0.18813734"",""0.73874044"",""0.010520541"",""0.64711386"",""1.0471976"""
"6492673532,""-0.18821594"",""0.73862463"",""0.0104959905"",""0.64722353"",""1.0471976"""
"6502553725,""-0.18832593"",""0.7385302"",""0.010463471"",""0.6472998"",""1.0471976"""
"6512448918,""-0.18844421"",""0.7384378"",""0.01040177"",""0.6473718"",""1.0471976"""
"6522344111,""-0.18849571"",""0.7383423"",""0.0102853235"",""0.6474676"",""1.0471976"""
"6532239303,""-0.1884893"",""0.73825324"",""0.010142015"",""0.6475733"",""1.0471976"""
"6542134496,""-0.18851498"",""0.7381624"",""0.010004212"",""0.64767146"",""1.0471976"""
"6552022189,""-0.18859255"",""0.73809147"",""0.009935261"",""0.6477308"",""1.0471976"""
"6561909882,""-0.18864845"",""0.7380319"",""0.009906874"",""0.6477828"",""1.0471976"""
"6571797575,""-0.18862619"",""0.7379889"",""0.00985284"",""0.6478391"",""1.0471976"""
"6581685268,""-0.18849634"",""0.7379701"",""0.009739609"",""0.64790004"",""1.0471976"""
"6591565211,""-0.18828504"",""0.7379745"",""0.009583192"",""0.6479588"",""1.0471976"""
"6601445153,""-0.18803419"",""0.737996"",""0.0094045745"",""0.6480098"",""1.0471976"""
"6611325096,""-0.187754"",""0.7380112"",""0.009223191"",""0.6480764"",""1.0471976"""
"6621205039,""-0.1874635"",""0.73800975"",""0.009053992"",""0.6481645"",""1.0471976"""
"6631100232,""-0.18718186"",""0.7380049"",""0.008912216"",""0.6482533"",""1.0471976"""
"6640995425,""-0.18690722"",""0.73800874"",""0.008814519"",""0.64832944"",""1.0471976"""
"6650890618,""-0.18671218"",""0.7380335"",""0.008773924"",""0.6483581"",""1.0471976"""
"6660785811,""-0.1865884"",""0.73808616"",""0.008784402"",""0.6483336"",""1.0471976"""
"6670673503,""-0.18642934"",""0.7381442"",""0.00881111"",""0.6483129"",""1.0471976"""
"6680561196,""-0.18620573"",""0.7381923"",""0.0087928"",""0.64832264"",""1.0471976"""
"6690448889,""-0.18594277"",""0.7382625"",""0.008710776"",""0.64831936"",""1.0471976"""
"6700336582,""-0.18566139"",""0.7383676"",""0.008604455"",""0.6482817"",""1.0471976"""
"6710224275,""-0.1853698"",""0.73850244"",""0.008490867"",""0.64821297"",""1.0471976"""
"6720111968,""-0.18501876"",""0.73862356"",""0.008394404"",""0.64817655"",""1.0471976"""
"6729999661,""-0.18459697"",""0.738706"",""0.008321843"",""0.6482038"",""1.0471976"""
"6739887353,""-0.18418564"",""0.7387715"",""0.008270247"",""0.6482468"",""1.0471976"""
"6749775046,""-0.18385091"",""0.73885494"",""0.008235375"",""0.64824724"",""1.0471976"""
"6759662739,""-0.1835532"",""0.7389663"",""0.008198416"",""0.6482051"",""1.0471976"""
"6769550432,""-0.18324137"",""0.7390778"",""0.008121986"",""0.64816713"",""1.0471976"""
"6779438125,""-0.1829171"",""0.7391534"",""0.008006277"",""0.648174"",""1.0471976"""
"6789325568,""-0.18260673"",""0.73918694"",""0.007874836"",""0.64822483"",""1.0471976"""
"6799213011,""-0.18233651"",""0.73919743"",""0.007747037"",""0.6482906"",""1.0471976"""
"6809100454,""-0.18213207"",""0.73919654"",""0.0076174475"",""0.64835054"",""1.0471976"""
"6818987896,""-0.18199924"",""0.7391805"",""0.0075118626"",""0.64840734"",""1.0471976"""
"6828875589,""-0.18189587"",""0.7391282"",""0.00745636"",""0.6484967"",""1.0471976"""
"6838763282,""-0.18186715"",""0.7390322"",""0.007482783"",""0.6486138"",""1.0471976"""
"6848650975,""-0.18194437"",""0.73891205"",""0.0076035685"",""0.64872754"",""1.0471976"""
"6858538668,""-0.18262064"",""0.7386694"",""0.008260266"",""0.64880586"",""1.0471976"""
"6868426361,""-0.18280248"",""0.7385614"",""0.008515096"",""0.64887434"",""1.0471976"""
"6878314054,""-0.18293846"",""0.73844916"",""0.00874415"",""0.64896065"",""1.0471976"""
"6888201746,""-0.18300158"",""0.7383345"",""0.008879819"",""0.6490716"",""1.0471976"""
"6898089439,""-0.18391149"",""0.7380066"",""0.009756127"",""0.6491747"",""1.0471976"""
"6907977132,""-0.18382424"",""0.73793834"",""0.0097526545"",""0.649277"",""1.0471976"""
"6917864825,""-0.18372037"",""0.7378985"",""0.009735388"",""0.649352"",""1.0471976"""
"6927752518,""-0.18362218"",""0.73786336"",""0.009731671"",""0.6494197"",""1.0471976"""
"6937640211,""-0.18507594"",""0.7374429"",""0.011086593"",""0.6494628"",""1.0471976"""
"6947527654,""-0.18505102"",""0.73739994"",""0.011134087"",""0.64951795"",""1.0471976"""
"6957415097,""-0.18505658"",""0.7373494"",""0.011235207"",""0.649572"",""1.0471976"""
"6967302539,""-0.18509479"",""0.73728424"",""0.011385816"",""0.64963245"",""1.0471976"""
"6977189982,""-0.1852555"",""0.7371752"",""0.011632618"",""0.64970607"",""1.0471976"""
"6987077675,""-0.18534419"",""0.7370748"",""0.011825683"",""0.6497911"",""1.0471976"""
"6996965368,""-0.18542355"",""0.7369783"",""0.011997458"",""0.6498748"",""1.0471976"""
"7006853061,""-0.1854789"",""0.7368985"",""0.012122424"",""0.6499472"",""1.0471976"""
"7016740754,""-0.18552165"",""0.7368454"",""0.012219326"",""0.64999336"",""1.0471976"""
"7026628447,""-0.18556595"",""0.7368216"",""0.012293138"",""0.6500063"",""1.0471976"""
"7036516139,""-0.18565288"",""0.7368001"",""0.01236528"",""0.65000445"",""1.0471976"""
"7046403832,""-0.1858032"",""0.73681"",""0.012453294"",""0.64994854"",""1.0471976"""
"7056291525,""-0.18599966"",""0.7368731"",""0.012560719"",""0.64981884"",""1.0471976"""
"7066179218,""-0.18622458"",""0.73697644"",""0.012690833"",""0.6496346"",""1.0471976"""
"7076066911,""-0.18642832"",""0.73709357"",""0.012834785"",""0.64944047"",""1.0471976"""
"7085954604,""-0.18654287"",""0.737183"",""0.012968577"",""0.6493033"",""1.0471976"""
"7095842297,""-0.18656433"",""0.7372337"",""0.013059204"",""0.6492378"",""1.0471976"""
"7105729990,""-0.18651642"",""0.7373064"",""0.013061462"",""0.64916897"",""1.0471976"""
"7115617682,""-0.18643548"",""0.7374471"",""0.012995638"",""0.6490338"",""1.0471976"""
"7125505375,""-0.18636416"",""0.7376295"",""0.0129012065"",""0.6488489"",""1.0471976"""
"7135393068,""-0.18638472"",""0.7377985"",""0.012847941"",""0.6486517"",""1.0471976"""
"7145280511,""-0.1865198"",""0.7379236"",""0.012886014"",""0.6484698"",""1.0471976"""
"7155167954,""-0.18670434"",""0.7380124"",""0.012987306"",""0.6483137"",""1.0471976"""
"7165055397,""-0.18687268"",""0.7381165"",""0.013078253"",""0.6481448"",""1.0471976"""
"7174942840,""-0.1870182"",""0.73824686"",""0.013128233"",""0.64795333"",""1.0471976"""
"7184830532,""-0.18716829"",""0.73837745"",""0.013166455"",""0.6477604"",""1.0471976"""
"7194718225,""-0.18734545"",""0.73847646"",""0.013233655"",""0.6475949"",""1.0471976"""
"7204605918,""-0.18752375"",""0.7385429"",""0.013323761"",""0.6474657"",""1.0471976"""
"7214493611,""-0.1876728"",""0.73860586"",""0.0134264445"",""0.64734846"",""1.0471976"""
"7224381304,""-0.18782324"",""0.7386809"",""0.013551061"",""0.6472166"",""1.0471976"""
"7234268997,""-0.18804878"",""0.73874557"",""0.013717388"",""0.64707386"",""1.0471976"""
"7244156690,""-0.1883742"",""0.73878735"",""0.013910101"",""0.6469274"",""1.0471976"""
"7254044383,""-0.1887188"",""0.7388187"",""0.0141060725"",""0.64678687"",""1.0471976"""
"7263939575,""-0.18903154"",""0.7388606"",""0.0142587405"",""0.64664423"",""1.0471976"""
"7273834768,""-0.18933491"",""0.73892665"",""0.014345704"",""0.6464781"",""1.0471976"""
"7283729961,""-0.18964276"",""0.7390116"",""0.014394477"",""0.6462897"",""1.0471976"""
"7293625154,""-0.19002698"",""0.73908985"",""0.014478895"",""0.64608544"",""1.0471976"""
"7303512847,""-0.19032511"",""0.73919433"",""0.0144709805"",""0.6458783"",""1.0471976"""
"7313400540,""-0.19058187"",""0.739298"",""0.014429916"",""0.6456848"",""1.0471976"""
"7323288232,""-0.19079283"",""0.73939025"",""0.014374716"",""0.645518"",""1.0471976"""
"7333175925,""-0.19098139"",""0.7394755"",""0.014322141"",""0.6453658"",""1.0471976"""
"7343063618,""-0.19114813"",""0.73955697"",""0.0142923305"",""0.6452238"",""1.0471976"""
"7352951311,""-0.19131933"",""0.73961395"",""0.014311735"",""0.6451073"",""1.0471976"""
"7362839004,""-0.19151725"",""0.73964244"",""0.01437841"",""0.64501435"",""1.0471976"""
"7372726697,""-0.19174825"",""0.7396669"",""0.014489541"",""0.6449153"",""1.0471976"""
"7382614390,""-0.19197422"",""0.73970896"",""0.014616372"",""0.6447969"",""1.0471976"""
"7392502082,""-0.19215536"",""0.7397603"",""0.014724665"",""0.64468145"",""1.0471976"""
"7402389775,""-0.19230242"",""0.73981404"",""0.014816897"",""0.6445739"",""1.0471976"""
"7412277468,""-0.19245555"",""0.73986965"",""0.014891232"",""0.64446265"",""1.0471976"""
"7422157411,""-0.19264568"",""0.73993695"",""0.014970466"",""0.64432675"",""1.0471976"""
"7432037354,""-0.19282767"",""0.74002254"",""0.0150402095"",""0.6441723"",""1.0471976"""
"7441917297,""-0.19294457"",""0.74008846"",""0.015111297"",""0.6440599"",""1.0471976"""
"7451797240,""-0.19300444"",""0.74007994"",""0.0151822725"",""0.64405006"",""1.0471976"""
"7461692433,""-0.19306052"",""0.7400326"",""0.0152369905"",""0.6440864"",""1.0471976"""
"7471587625,""-0.19313356"",""0.74002975"",""0.015264882"",""0.6440671"",""1.0471976"""
"7481482818,""-0.19324678"",""0.74008834"",""0.015267553"",""0.6439657"",""1.0471976"""
"7491378011,""-0.19340125"",""0.7401589"",""0.015274556"",""0.64383805"",""1.0471976"""
"7501265704,""-0.19354844"",""0.74017483"",""0.015296568"",""0.643775"",""1.0471976"""
"7511153397,""-0.19365291"",""0.7401295"",""0.015324218"",""0.64379513"",""1.0471976"""
"7521041090,""-0.19374534"",""0.7400584"",""0.015340831"",""0.6438486"",""1.0471976"""
"7530928783,""-0.19386342"",""0.7399821"",""0.015352679"",""0.64390045"",""1.0471976"""
"7540816475,""-0.19404414"",""0.7399053"",""0.015394208"",""0.64393324"",""1.0471976"""
"7550704168,""-0.19429544"",""0.7398022"",""0.015491631"",""0.6439737"",""1.0471976"""
"7560591861,""-0.19458263"",""0.73965824"",""0.015656132"",""0.6440484"",""1.0471976"""
"7570479554,""-0.19493425"",""0.73948973"",""0.015883017"",""0.64412993"",""1.0471976"""
"7580366997,""-0.19537559"",""0.739334"",""0.016166389"",""0.64416796"",""1.0471976"""
"7590254440,""-0.19586574"",""0.739207"",""0.01648133"",""0.6441568"",""1.0471976"""
"7600141883,""-0.19635348"",""0.739079"",""0.016796386"",""0.64414716"",""1.0471976"""
"7610029326,""-0.19679862"",""0.7389306"",""0.017088786"",""0.64417386"",""1.0471976"""
"7619909518,""-0.19717982"",""0.73877126"",""0.017359594"",""0.6442328"",""1.0471976"""
"7629789711,""-0.19754194"",""0.738619"",""0.017625153"",""0.64428914"",""1.0471976"""
"7639669904,""-0.19786623"",""0.7384916"",""0.017881358"",""0.6443287"",""1.0471976"""
"7649550097,""-0.19809416"",""0.7384044"",""0.018119678"",""0.6443519"",""1.0471976"""
"7659445290,""-0.19819367"",""0.7383584"",""0.018292092"",""0.64436924"",""1.0471976"""
"7669340483,""-0.19820493"",""0.7383392"",""0.01840496"",""0.6443845"",""1.0471976"""
"7679235676,""-0.19814906"",""0.73834574"",""0.01848208"",""0.64439195"",""1.0471976"""
"7689130868,""-0.19804159"",""0.73838544"",""0.01854499"",""0.6443777"",""1.0471976"""
"7699018561,""-0.19789821"",""0.73845196"",""0.01863229"",""0.644343"",""1.0471976"""
"7708906254,""-0.1977516"",""0.73853153"",""0.018765021"",""0.6442929"",""1.0471976"""
"7718793947,""-0.19762549"",""0.73861355"",""0.018944677"",""0.64423245"",""1.0471976"""
"7728681640,""-0.1974837"",""0.7386901"",""0.019135712"",""0.64418244"",""1.0471976"""
"7738569333,""-0.197254"",""0.7387851"",""0.01928328"",""0.6441394"",""1.0471976"""
"7748457026,""-0.19695954"",""0.7389059"",""0.019386575"",""0.6440879"",""1.0471976"""
"7758344718,""-0.19664825"",""0.7390133"",""0.019462261"",""0.64405745"",""1.0471976"""
"7768232411,""-0.19633174"",""0.7391255"",""0.019529829"",""0.64402336"",""1.0471976"""
"7778119854,""-0.195999"",""0.7392826"",""0.019577106"",""0.64394283"",""1.0471976"""
"7788007297,""-0.19569741"",""0.7394645"",""0.019623417"",""0.64382434"",""1.0471976"""
"7797894740,""-0.19542111"",""0.73966515"",""0.01966312"",""0.6436766"",""1.0471976"""
"7807782183,""-0.19510178"",""0.7398462"",""0.019720709"",""0.64356357"",""1.0471976"""
"7817669876,""-0.19471963"",""0.7399777"",""0.019753098"",""0.64352703"",""1.0471976"""
"7827557569,""-0.19435632"",""0.74009526"",""0.019754726"",""0.64350164"",""1.0471976"""
"7837445261,""-0.19405387"",""0.7402624"",""0.019726256"",""0.64340156"",""1.0471976"""
"7847332954,""-0.19380984"",""0.7404535"",""0.019685425"",""0.64325655"",""1.0471976"""
"7857220647,""-0.19360186"",""0.7406166"",""0.019662684"",""0.6431321"",""1.0471976"""
"7867108340,""-0.19346577"",""0.7406991"",""0.019698184"",""0.64307684"",""1.0471976"""
"7876996033,""-0.19340557"",""0.7407258"",""0.019803839"",""0.643061"",""1.0471976"""
"7886883726,""-0.1933983"",""0.74074334"",""0.019943371"",""0.6430387"",""1.0471976"""
"7896771419,""-0.19342574"",""0.7407731"",""0.020053467"",""0.6429928"",""1.0471976"""
"7906659111,""-0.19347249"",""0.7407936"",""0.020113787"",""0.6429532"",""1.0471976"""
"7916546804,""-0.19351739"",""0.74077666"",""0.020138264"",""0.6429584"",""1.0471976"""
"7926434497,""-0.1935311"",""0.74072725"",""0.020136546"",""0.6430112"",""1.0471976"""
"7936322190,""-0.19354409"",""0.74067426"",""0.020123845"",""0.64306873"",""1.0471976"""
"7946209883,""-0.19359243"",""0.7406319"",""0.020106982"",""0.64310354"",""1.0471976"""
"7956097576,""-0.1936706"",""0.7405874"",""0.020105096"",""0.6431313"",""1.0471976"""
"7965985269,""-0.19372202"",""0.7405381"",""0.020115823"",""0.6431722"",""1.0471976"""
"7975872712,""-0.19373117"",""0.74048775"",""0.0200896"",""0.64322823"",""1.0471976"""
"7985760154,""-0.19370611"",""0.7404412"",""0.020019032"",""0.64329153"",""1.0471976"""
"7995647597,""-0.19364195"",""0.74040633"",""0.019905947"",""0.64335454"",""1.0471976"""
"8005535040,""-0.1935414"",""0.74037063"",""0.019735552"",""0.6434311"",""1.0471976"""
"8015422733,""-0.19338556"",""0.74033797"",""0.019491404"",""0.643523"",""1.0471976"""
"8025310426,""-0.19319268"",""0.74030006"",""0.019208854"",""0.64363307"",""1.0471976"""
"8035198119,""-0.19299293"",""0.7402485"",""0.018943978"",""0.64376"",""1.0471976"""
"8045085812,""-0.19283627"",""0.7401666"",""0.018729245"",""0.64390755"",""1.0471976"""
"8054973504,""-0.19272827"",""0.74004894"",""0.018573703"",""0.64407957"",""1.0471976"""
"8064861197,""-0.19265957"",""0.73991084"",""0.018454462"",""0.6442622"",""1.0471976"""
"8074748890,""-0.19260159"",""0.7397626"",""0.01834774"",""0.6444528"",""1.0471976"""
"8084636583,""-0.19257614"",""0.73959905"",""0.018220343"",""0.6446516"",""1.0471976"""
"8094524276,""-0.1925776"",""0.7394365"",""0.018067913"",""0.6448419"",""1.0471976"""
"8104411969,""-0.19257723"",""0.739297"",""0.017891524"",""0.6450069"",""1.0471976"""
"8114299662,""-0.19253714"",""0.73916966"",""0.017690046"",""0.64517033"",""1.0471976"""
"8124187355,""-0.1925168"",""0.73901373"",""0.01752783"",""0.6453595"",""1.0471976"""
"8134074797,""-0.19242482"",""0.7388754"",""0.01732128"",""0.6455508"",""1.0471976"""
"8143962240,""-0.19232889"",""0.73876065"",""0.017137425"",""0.6457156"",""1.0471976"""
"8153849683,""-0.19223231"",""0.7386662"",""0.016974796"",""0.64585674"",""1.0471976"""
"8163737126,""-0.19210628"",""0.7385812"",""0.016848922"",""0.6459947"",""1.0471976"""
"8173624819,""-0.19190963"",""0.7384797"",""0.016760856"",""0.6461715"",""1.0471976"""
"8183512512,""-0.1916687"",""0.73837036"",""0.0166795"",""0.64637"",""1.0471976"""
"8193400205,""-0.19144325"",""0.7382868"",""0.01659187"",""0.64653456"",""1.0471976"""
"8203287897,""-0.19124646"",""0.738234"",""0.016496327"",""0.6466555"",""1.0471976"""
"8213175590,""-0.19097145"",""0.7382025"",""0.0163185"",""0.6467772"",""1.0471976"""
"8223063283,""-0.1906317"",""0.73817277"",""0.01605081"",""0.64691806"",""1.0471976"""
"8232950976,""-0.19031793"",""0.73813206"",""0.015742838"",""0.64706445"",""1.0471976"""
"8242838669,""-0.19004783"",""0.7380941"",""0.015432857"",""0.6471945"",""1.0471976"""
"8252726362,""-0.18983082"",""0.738067"",""0.015120665"",""0.6472965"",""1.0471976"""
"8262614055,""-0.18965413"",""0.7380277"",""0.014823119"",""0.6474"",""1.0471976"""
"8272501748,""-0.18950479"",""0.7379524"",""0.014590823"",""0.64753485"",""1.0471976"""
"8282389440,""-0.18938337"",""0.7378392"",""0.014445255"",""0.6477025"",""1.0471976"""
"8292277133,""-0.18935244"",""0.73769546"",""0.014394966"",""0.6478765"",""1.0471976"""
"8302164826,""-0.18940684"",""0.7375612"",""0.01442643"",""0.64801264"",""1.0471976"""
"8312052519,""-0.18945964"",""0.7374572"",""0.014479159"",""0.6481145"",""1.0471976"""
"8321940212,""-0.18945494"",""0.737364"",""0.014475477"",""0.64822197"",""1.0471976"""
"8331827655,""-0.18938214"",""0.7372821"",""0.014386037"",""0.6483383"",""1.0471976"""
"8341715098,""-0.18924947"",""0.7372171"",""0.014231912"",""0.6484543"",""1.0471976"""
"8351602540,""-0.18907407"",""0.7371818"",""0.014046661"",""0.6485497"",""1.0471976"""
"8361489983,""-0.18889537"",""0.7371648"",""0.013875545"",""0.6486248"",""1.0471976"""
"8371385426,""-0.18877055"",""0.73715675"",""0.013752309"",""0.64867294"",""1.0471976"""
"8381280869,""-0.18868145"",""0.7371527"",""0.0136952065"",""0.64870465"",""1.0471976"""
"8391176312,""-0.18855636"",""0.7371436"",""0.013682093"",""0.6487517"",""1.0471976"""
"8401071755,""-0.18839264"",""0.73711854"",""0.013681841"",""0.6488277"",""1.0471976"""
"8410959197,""-0.18821642"",""0.7370734"",""0.013711229"",""0.6489295"",""1.0471976"""
"8420846640,""-0.18807034"",""0.7369971"",""0.013809969"",""0.6490563"",""1.0471976"""
"8430734083,""-0.1880086"",""0.7368988"",""0.013982955"",""0.64918226"",""1.0471976"""
"8440621526,""-0.18801837"",""0.7367983"",""0.014202968"",""0.6492886"",""1.0471976"""
"8450509219,""-0.18802616"",""0.73671085"",""0.014426243"",""0.6493807"",""1.0471976"""
"8460396912,""-0.18799485"",""0.7366446"",""0.014618994"",""0.64946055"",""1.0471976"""
"8470284605,""-0.18791786"",""0.7366078"",""0.014749068"",""0.64952165"",""1.0471976"""
"8480172298,""-0.18782496"",""0.73659533"",""0.014806636"",""0.6495614"",""1.0471976"""
"8490059990,""-0.1877203"",""0.7366059"",""0.014807637"",""0.6495796"",""1.0471976"""
"8499947683,""-0.18762805"",""0.7366435"",""0.014825372"",""0.6495632"",""1.0471976"""
"8509835376,""-0.18761364"",""0.7367047"",""0.014935955"",""0.64949536"",""1.0471976"""
"8519723069,""-0.1876932"",""0.73678267"",""0.015161488"",""0.6493788"",""1.0471976"""
"8529610762,""-0.18776414"",""0.73686963"",""0.015468307"",""0.64925236"",""1.0471976"""
"8539498455,""-0.18773165"",""0.7369354"",""0.015791677"",""0.64917934"",""1.0471976"""
"8549386148,""-0.18760137"",""0.73701596"",""0.016058918"",""0.64911896"",""1.0471976"""
"8559273840,""-0.18741356"",""0.7371531"",""0.016246239"",""0.6490128"",""1.0471976"""
"8569161533,""-0.18716685"",""0.7373517"",""0.016357569"",""0.64885557"",""1.0471976"""
"8579049226,""-0.18684848"",""0.73757327"",""0.016380116"",""0.64869493"",""1.0471976"""
"8588936919,""-0.18648426"",""0.73779345"",""0.016344406"",""0.6485503"",""1.0471976"""
"8598824612,""-0.18616706"",""0.73798317"",""0.016319737"",""0.6484261"",""1.0471976"""
"8608712055,""-0.18596607"",""0.73816127"",""0.016383586"",""0.64827937"",""1.0471976"""
"8618599498,""-0.18591663"",""0.7383472"",""0.016531507"",""0.64807814"",""1.0471976"""
"8628486941,""-0.18596378"",""0.73854244"",""0.016724385"",""0.6478371"",""1.0471976"""
"8638374383,""-0.1860547"",""0.7387183"",""0.016928338"",""0.6476051"",""1.0471976"""
"8648262076,""-0.18616809"",""0.7388589"",""0.01713102"",""0.64740676"",""1.0471976"""
"8658149769,""-0.18630488"",""0.738982"",""0.017317837"",""0.64722186"",""1.0471976"""
"8668037462,""-0.18648331"",""0.73911965"",""0.017478682"",""0.647009"",""1.0471976"""
"8677925155,""-0.18675195"",""0.7392797"",""0.017623449"",""0.6467447"",""1.0471976"""
"8687805098,""-0.18710138"",""0.7394466"",""0.017769035"",""0.6464489"",""1.0471976"""
"8697685041,""-0.18750137"",""0.73961437"",""0.017945915"",""0.64613605"",""1.0471976"""
