time in seconds, count in bar, beats in bar
122.68 , 3 , 4
123.39 , 4 , 4
124.1 , 1 , 4
124.81 , 2 , 4
125.52 , 3 , 4
126.23 , 4 , 4
126.94 , 1 , 4
127.65 , 2 , 4
128.36 , 3 , 4
129.07 , 4 , 4
129.78 , 1 , 4
130.49 , 2 , 4
131.2 , 3 , 4
131.91 , 4 , 4
132.62 , 1 , 4
133.33 , 2 , 4
134.04 , 3 , 4
134.75 , 4 , 4
135.46 , 1 , 4
136.17 , 2 , 4
136.88 , 3 , 4
137.59 , 4 , 4
138.32 , 1 , 4
139.05 , 2 , 4
139.78 , 3 , 4
140.49 , 4 , 4
141.2 , 1 , 4
141.91 , 2 , 4
142.62 , 3 , 4
143.33 , 4 , 4
144.04 , 1 , 4
144.75 , 2 , 4
145.46 , 3 , 4
146.17 , 4 , 4
146.88 , 1 , 4
147.59 , 2 , 4
148.3 , 3 , 4
149.01 , 4 , 4
149.72 , 1 , 4
150.43 , 2 , 4
151.14 , 3 , 4
151.85 , 4 , 4
152.56 , 1 , 4
153.27 , 2 , 4
153.98 , 3 , 4
154.69 , 4 , 4
155.4 , 1 , 4
156.11 , 2 , 4
156.82 , 3 , 4
157.53 , 4 , 4
158.24 , 1 , 4
158.95 , 2 , 4
159.66 , 3 , 4
160.37 , 4 , 4
161.08 , 1 , 4
161.79 , 2 , 4
162.52 , 3 , 4
163.25 , 4 , 4
163.98 , 1 , 4
164.69 , 2 , 4
165.4 , 3 , 4
166.11 , 4 , 4
166.82 , 1 , 4
167.53 , 2 , 4
168.24 , 3 , 4
168.95 , 4 , 4
169.66 , 1 , 4
170.37 , 2 , 4
171.08 , 3 , 4
171.79 , 4 , 4
172.5 , 1 , 4
173.21 , 2 , 4
173.92 , 3 , 4
174.63 , 4 , 4
175.36 , 1 , 4
176.09 , 2 , 4
176.82 , 3 , 4
177.55 , 4 , 4
178.28 , 1 , 4
179.01 , 2 , 4
179.74 , 3 , 4
180.47 , 4 , 4
181.2 , 1 , 4
181.91 , 2 , 4
182.6 , 3 , 4
183.29 , 4 , 4
183.98 , 1 , 4
184.67 , 2 , 4
185.36 , 3 , 4
186.05 , 4 , 4
186.74 , 1 , 4
187.47 , 2 , 4
188.2 , 3 , 4
188.93 , 4 , 4
189.66 , 1 , 4
190.39 , 2 , 4
191.12 , 3 , 4
191.85 , 4 , 4
192.58 , 1 , 4
193.31 , 2 , 4
194.04 , 3 , 4
194.77 , 4 , 4
195.5 , 1 , 4
196.23 , 2 , 4
196.96 , 3 , 4
197.69 , 4 , 4
198.42 , 1 , 4
199.15 , 2 , 4
199.88 , 3 , 4
200.61 , 4 , 4
201.34 , 1 , 4
202.07 , 2 , 4
202.8 , 3 , 4
203.53 , 4 , 4
204.26 , 1 , 4
204.99 , 2 , 4
205.72 , 3 , 4
206.45 , 4 , 4
207.18 , 1 , 4
207.89 , 2 , 4
208.6 , 3 , 4
209.31 , 4 , 4
210.04 , 1 , 4
210.77 , 2 , 4
211.5 , 3 , 4
212.23 , 4 , 4
212.96 , 1 , 4
213.69 , 2 , 4
214.42 , 3 , 4
215.13 , 4 , 4
215.84 , 1 , 4
216.55 , 2 , 4
217.26 , 3 , 4
217.97 , 4 , 4
218.68 , 1 , 4
219.39 , 2 , 4
220.1 , 3 , 4
220.81 , 4 , 4
221.52 , 1 , 4
222.23 , 2 , 4
222.94 , 3 , 4
223.65 , 4 , 4
224.36 , 1 , 4
225.07 , 2 , 4
225.78 , 3 , 4
226.49 , 4 , 4
227.22 , 1 , 4
227.95 , 2 , 4
228.68 , 3 , 4
229.41 , 4 , 4
230.12 , 1 , 4
230.83 , 2 , 4
231.54 , 3 , 4
232.25 , 4 , 4
232.96 , 1 , 4
233.67 , 2 , 4
234.38 , 3 , 4
235.09 , 4 , 4
235.8 , 1 , 4
236.51 , 2 , 4
237.22 , 3 , 4
237.93 , 4 , 4
238.64 , 1 , 4
239.35 , 2 , 4
240.06 , 3 , 4
240.77 , 4 , 4
241.48 , 1 , 4
242.19 , 2 , 4
242.9 , 3 , 4
243.63 , 4 , 4
244.36 , 1 , 4
245.09 , 2 , 4
245.8 , 3 , 4
246.51 , 4 , 4
247.22 , 1 , 4
247.93 , 2 , 4
248.64 , 3 , 4
249.35 , 4 , 4
250.06 , 1 , 4
250.77 , 2 , 4
251.48 , 3 , 4
252.19 , 4 , 4
252.92 , 1 , 4
253.65 , 2 , 4
254.38 , 3 , 4
255.11 , 4 , 4
255.84 , 1 , 4
256.57 , 2 , 4
257.3 , 3 , 4
258.03 , 4 , 4
258.76 , 1 , 3
259.47 , 2 , 3
260.18 , 3 , 3
260.87 , 1 , 3
261.56 , 2 , 3
262.25 , 3 , 3
262.94 , 1 , 3
263.63 , 2 , 3
264.32 , 3 , 3
265.03 , 1 , 3
265.74 , 2 , 3
266.45 , 3 , 3
267.16 , 1 , 3
267.87 , 2 , 3
268.58 , 3 , 3
269.29 , 1 , 3
270 , 2 , 3
270.71 , 3 , 3
271.42 , 1 , 4
272.13 , 2 , 4
272.84 , 3 , 4
273.55 , 4 , 4
274.26 , 1 , 4
274.97 , 2 , 4
275.68 , 3 , 4
276.39 , 4 , 4
277.1 , 1 , 4
277.81 , 2 , 4
278.52 , 3 , 4
279.23 , 4 , 4
279.94 , 1 , 4
280.65 , 2 , 4
281.36 , 3 , 4
282.07 , 4 , 4
282.78 , 1 , 4
283.49 , 2 , 4
284.2 , 3 , 4
284.91 , 4 , 4
285.62 , 1 , 4
286.33 , 2 , 4
