time in seconds, count in bar, beats in bar
152.74 , 1 , 4
153.74 , 2 , 4
154.74 , 3 , 4
155.74 , 4 , 4
156.74 , 1 , 4
157.74 , 2 , 4
158.74 , 3 , 4
159.74 , 4 , 4
160.74 , 1 , 4
161.74 , 2 , 4
162.74 , 3 , 4
163.74 , 4 , 4
164.74 , 1 , 4
165.74 , 2 , 4
166.74 , 3 , 4
167.74 , 4 , 4
168.74 , 1 , 3
169.74 , 2 , 3
170.74 , 3 , 3
171.74 , 1 , 4
172.74 , 2 , 4
173.74 , 3 , 4
174.74 , 4 , 4
175.74 , 1 , 4
176.74 , 2 , 4
177.74 , 3 , 4
178.74 , 4 , 4
179.74 , 1 , 4
180.74 , 2 , 4
181.74 , 3 , 4
182.74 , 4 , 4
183.74 , 1 , 4
184.74 , 2 , 4
185.74 , 3 , 4
186.74 , 4 , 4
187.74 , 1 , 4
188.74 , 2 , 4
189.74 , 3 , 4
190.74 , 4 , 4
191.74 , 1 , 4
192.74 , 2 , 4
193.74 , 3 , 4
194.74 , 4 , 4
195.74 , 1 , 4
196.74 , 2 , 4
197.74 , 3 , 4
198.74 , 4 , 4
199.74 , 1 , 4
200.74 , 2 , 4
201.74 , 3 , 4
202.74 , 4 , 4
203.74 , 1 , 4
204.74 , 2 , 4
205.74 , 3 , 4
206.74 , 4 , 4
207.74 , 1 , 4
208.74 , 2 , 4
209.74 , 3 , 4
210.74 , 4 , 4
211.74 , 1 , 4
212.74 , 2 , 4
213.74 , 3 , 4
214.74 , 4 , 4
215.74 , 1 , 4
216.74 , 2 , 4
217.74 , 3 , 4
218.74 , 4 , 4
219.74 , 1 , 3
220.74 , 2 , 3
221.74 , 3 , 3
222.74 , 1 , 3
223.74 , 2 , 3
224.74 , 3 , 3
225.74 , 1 , 3
226.74 , 2 , 3
227.74 , 3 , 3
228.74 , 1 , 3
229.74 , 2 , 3
230.74 , 3 , 3
231.74 , 1 , 3
232.74 , 2 , 3
233.74 , 3 , 3
234.74 , 1 , 3
235.74 , 2 , 3
236.74 , 3 , 3
237.74 , 1 , 3
238.74 , 2 , 3
239.74 , 3 , 3
240.74 , 1 , 4
241.74 , 2 , 4
242.74 , 3 , 4
243.74 , 4 , 4
244.74 , 1 , 4
245.74 , 2 , 4
246.71 , 3 , 4
247.65 , 4 , 4
248.59 , 1 , 4
249.53 , 2 , 4
250.47 , 3 , 4
251.41 , 4 , 4
252.35 , 1 , 4
253.29 , 2 , 4
254.23 , 3 , 4
255.23 , 4 , 4
256.23 , 1 , 4
257.23 , 2 , 4
258.23 , 3 , 4
259.23 , 4 , 4
260.23 , 1 , 4
261.23 , 2 , 4
262.23 , 3 , 4
263.23 , 4 , 4
264.23 , 1 , 4
265.23 , 2 , 4
266.23 , 3 , 4
267.23 , 4 , 4
268.23 , 1 , 4
269.23 , 2 , 4
270.23 , 3 , 4
271.23 , 4 , 4
272.23 , 1 , 4
273.23 , 2 , 4
274.23 , 3 , 4
275.23 , 4 , 4
276.23 , 1 , 4
277.23 , 2 , 4
278.23 , 3 , 4
279.23 , 4 , 4
280.23 , 1 , 4
281.23 , 2 , 4
282.23 , 3 , 4
283.23 , 4 , 4
284.23 , 1 , 4
285.23 , 2 , 4
286.23 , 3 , 4
287.23 , 4 , 4
288.23 , 1 , 4
289.23 , 2 , 4
290.23 , 3 , 4
291.23 , 4 , 4
292.23 , 1 , 4
293.23 , 2 , 4
294.23 , 3 , 4
295.23 , 4 , 4
296.23 , 1 , 4
297.23 , 2 , 4
298.23 , 3 , 4
299.23 , 4 , 4
300.23 , 1 , 4
301.23 , 2 , 4
302.23 , 3 , 4
303.23 , 4 , 4
304.2 , 1 , 4
305.17 , 2 , 4
306.14 , 3 , 4
307.11 , 4 , 4
