time in seconds, count in bar, beats in bar
133.42 , 2 , 4
134.34 , 3 , 4
135.26 , 4 , 4
136.18 , 1 , 4
137.1 , 2 , 4
138.02 , 3 , 4
138.94 , 4 , 4
139.86 , 1 , 4
140.78 , 2 , 4
141.7 , 3 , 4
142.62 , 4 , 4
143.54 , 1 , 4
144.46 , 2 , 4
145.38 , 3 , 4
146.3 , 4 , 4
147.22 , 1 , 4
148.14 , 2 , 4
149.06 , 3 , 4
149.98 , 4 , 4
150.9 , 1 , 4
151.82 , 2 , 4
152.74 , 3 , 4
153.66 , 4 , 4
154.58 , 1 , 4
155.5 , 2 , 4
156.42 , 3 , 4
157.34 , 4 , 4
158.26 , 1 , 4
159.18 , 2 , 4
160.1 , 3 , 4
161.02 , 4 , 4
161.94 , 1 , 4
162.86 , 2 , 4
163.78 , 3 , 4
164.7 , 4 , 4
165.62 , 1 , 4
166.54 , 2 , 4
167.46 , 3 , 4
168.38 , 4 , 4
169.3 , 1 , 4
170.22 , 2 , 4
171.14 , 3 , 4
172.06 , 4 , 4
172.98 , 1 , 4
173.87 , 2 , 4
174.76 , 3 , 4
175.65 , 4 , 4
176.54 , 1 , 4
177.43 , 2 , 4
178.32 , 3 , 4
179.24 , 4 , 4
180.16 , 1 , 4
181.08 , 2 , 4
182 , 3 , 4
182.92 , 4 , 4
183.84 , 1 , 4
184.76 , 2 , 4
185.68 , 3 , 4
186.6 , 4 , 4
187.52 , 1 , 4
188.44 , 2 , 4
189.36 , 3 , 4
190.28 , 4 , 4
191.2 , 1 , 3
192.12 , 2 , 3
193.04 , 3 , 3
193.96 , 1 , 3
194.88 , 2 , 3
195.8 , 3 , 3
196.72 , 1 , 4
197.64 , 2 , 4
198.56 , 3 , 4
199.48 , 4 , 4
200.4 , 1 , 4
201.34 , 2 , 4
202.28 , 3 , 4
203.22 , 4 , 4
204.16 , 1 , 4
205.1 , 2 , 4
206.04 , 3 , 4
206.96 , 4 , 4
207.88 , 1 , 4
208.8 , 2 , 4
209.72 , 3 , 4
210.64 , 4 , 4
211.58 , 1 , 4
212.52 , 2 , 4
213.46 , 3 , 4
214.4 , 4 , 4
215.32 , 1 , 4
216.24 , 2 , 4
217.16 , 3 , 4
218.08 , 4 , 4
219 , 1 , 4
219.92 , 2 , 4
220.84 , 3 , 4
221.73 , 4 , 4
222.62 , 1 , 4
223.51 , 2 , 4
224.4 , 3 , 4
225.29 , 4 , 4
226.21 , 1 , 4
227.13 , 2 , 4
228.05 , 3 , 4
228.97 , 4 , 4
229.89 , 1 , 4
230.81 , 2 , 4
231.73 , 3 , 4
232.65 , 4 , 4
233.57 , 1 , 4
234.49 , 2 , 4
235.41 , 3 , 4
236.33 , 4 , 4
237.25 , 1 , 4
238.17 , 2 , 4
239.09 , 3 , 4
240.01 , 4 , 4
240.93 , 1 , 4
241.85 , 2 , 4
242.74 , 3 , 4
243.63 , 4 , 4
244.52 , 1 , 4
245.41 , 2 , 4
246.3 , 3 , 4
247.19 , 4 , 4
248.08 , 1 , 4
249 , 2 , 4
249.92 , 3 , 4
250.84 , 4 , 4
251.76 , 1 , 4
252.68 , 2 , 4
253.6 , 3 , 4
254.52 , 4 , 4
255.44 , 1 , 4
256.36 , 2 , 4
257.28 , 3 , 4
258.2 , 4 , 4
259.12 , 1 , 4
260.04 , 2 , 4
260.96 , 3 , 4
261.88 , 4 , 4
262.8 , 1 , 4
263.72 , 2 , 4
264.64 , 3 , 4
265.56 , 4 , 4
266.5 , 1 , 4
267.44 , 2 , 4
268.38 , 3 , 4
269.32 , 4 , 4
270.26 , 1 , 4
271.2 , 2 , 4
272.14 , 3 , 4
273.08 , 4 , 4
274.02 , 1 , 4
