time in seconds, count in bar, beats in bar
87.11 , 2 , 4
87.71 , 3 , 4
88.31 , 4 , 4
88.91 , 1 , 4
89.51 , 2 , 4
90.11 , 3 , 4
90.71 , 4 , 4
91.31 , 1 , 4
91.91 , 2 , 4
92.51 , 3 , 4
93.11 , 4 , 4
93.71 , 1 , 4
94.31 , 2 , 4
94.91 , 3 , 4
95.51 , 4 , 4
96.11 , 1 , 4
96.71 , 2 , 4
97.31 , 3 , 4
97.91 , 4 , 4
98.51 , 1 , 4
99.11 , 2 , 4
99.71 , 3 , 4
100.31 , 4 , 4
100.91 , 1 , 4
101.51 , 2 , 4
102.11 , 3 , 4
102.71 , 4 , 4
103.31 , 1 , 4
103.91 , 2 , 4
104.51 , 3 , 4
105.11 , 4 , 4
105.71 , 1 , 4
106.31 , 2 , 4
106.91 , 3 , 4
107.51 , 4 , 4
108.11 , 1 , 4
108.71 , 2 , 4
109.31 , 3 , 4
109.91 , 4 , 4
110.51 , 1 , 4
111.11 , 2 , 4
111.71 , 3 , 4
112.31 , 4 , 4
112.91 , 1 , 4
113.51 , 2 , 4
114.11 , 3 , 4
114.71 , 4 , 4
115.31 , 1 , 4
115.91 , 2 , 4
116.51 , 3 , 4
117.11 , 4 , 4
117.71 , 1 , 4
118.31 , 2 , 4
118.91 , 3 , 4
119.51 , 4 , 4
120.11 , 1 , 4
120.71 , 2 , 4
121.31 , 3 , 4
121.91 , 4 , 4
122.51 , 1 , 4
123.11 , 2 , 4
123.71 , 3 , 4
124.31 , 4 , 4
124.91 , 1 , 4
125.51 , 2 , 4
126.11 , 3 , 4
126.71 , 4 , 4
127.31 , 1 , 4
127.91 , 2 , 4
128.51 , 3 , 4
129.11 , 4 , 4
129.71 , 1 , 4
130.31 , 2 , 4
130.91 , 3 , 4
131.51 , 4 , 4
132.11 , 1 , 4
132.71 , 2 , 4
133.31 , 3 , 4
133.91 , 4 , 4
134.51 , 1 , 4
135.11 , 2 , 4
135.71 , 3 , 4
136.31 , 4 , 4
136.91 , 1 , 4
137.51 , 2 , 4
138.11 , 3 , 4
138.71 , 4 , 4
139.31 , 1 , 4
139.91 , 2 , 4
140.51 , 3 , 4
141.11 , 4 , 4
141.71 , 1 , 4
142.31 , 2 , 4
142.91 , 3 , 4
143.51 , 4 , 4
144.11 , 1 , 4
144.71 , 2 , 4
145.31 , 3 , 4
145.91 , 4 , 4
146.51 , 1 , 4
147.11 , 2 , 4
147.71 , 3 , 4
148.31 , 4 , 4
148.91 , 1 , 4
149.51 , 2 , 4
150.11 , 3 , 4
150.71 , 4 , 4
151.31 , 1 , 4
151.91 , 2 , 4
152.51 , 3 , 4
153.11 , 4 , 4
153.71 , 1 , 4
154.31 , 2 , 4
154.91 , 3 , 4
155.51 , 4 , 4
156.11 , 1 , 4
156.71 , 2 , 4
157.31 , 3 , 4
157.91 , 4 , 4
158.51 , 1 , 4
159.11 , 2 , 4
159.71 , 3 , 4
160.31 , 4 , 4
160.91 , 1 , 4
161.51 , 2 , 4
162.11 , 3 , 4
162.71 , 4 , 4
163.31 , 1 , 4
163.91 , 2 , 4
164.53 , 3 , 4
165.15 , 4 , 4
165.75 , 1 , 4
166.35 , 2 , 4
166.95 , 3 , 4
167.55 , 4 , 4
168.15 , 1 , 4
168.75 , 2 , 4
169.35 , 3 , 4
169.95 , 4 , 4
170.55 , 1 , 4
171.15 , 2 , 4
171.75 , 3 , 4
172.35 , 4 , 4
172.95 , 1 , 4
173.55 , 2 , 4
174.15 , 3 , 4
174.75 , 4 , 4
175.35 , 1 , 4
175.95 , 2 , 4
176.55 , 3 , 4
177.15 , 4 , 4
177.75 , 1 , 4
178.35 , 2 , 4
178.95 , 3 , 4
179.55 , 4 , 4
180.15 , 1 , 4
180.75 , 2 , 4
181.35 , 3 , 4
181.95 , 4 , 4
182.55 , 1 , 4
183.15 , 2 , 4
183.75 , 3 , 4
184.35 , 4 , 4
184.95 , 1 , 4
185.55 , 2 , 4
186.15 , 3 , 4
186.75 , 4 , 4
187.35 , 1 , 4
187.95 , 2 , 4
188.55 , 3 , 4
189.15 , 4 , 4
189.75 , 1 , 4
190.35 , 2 , 4
190.95 , 3 , 4
191.55 , 4 , 4
192.15 , 1 , 4
192.75 , 2 , 4
193.35 , 3 , 4
193.92 , 4 , 4
194.52 , 1 , 4
195.12 , 2 , 4
195.72 , 3 , 4
196.32 , 4 , 4
196.92 , 1 , 4
197.52 , 2 , 4
198.12 , 3 , 4
198.72 , 4 , 4
199.32 , 1 , 4
199.92 , 2 , 4
200.52 , 3 , 4
201.12 , 4 , 4
201.72 , 1 , 4
202.32 , 2 , 4
202.92 , 3 , 4
203.52 , 4 , 4
204.12 , 1 , 4
204.72 , 2 , 4
205.32 , 3 , 4
205.92 , 4 , 4
206.52 , 1 , 4
207.12 , 2 , 4
207.72 , 3 , 4
208.32 , 4 , 4
208.92 , 1 , 4
209.52 , 2 , 4
210.12 , 3 , 4
210.72 , 4 , 4
211.32 , 1 , 4
211.92 , 2 , 4
212.52 , 3 , 4
213.12 , 4 , 4
213.72 , 1 , 4
214.32 , 2 , 4
214.92 , 3 , 4
215.52 , 4 , 4
216.12 , 1 , 4
216.72 , 2 , 4
217.32 , 3 , 4
217.92 , 4 , 4
218.52 , 1 , 4
219.12 , 2 , 4
219.72 , 3 , 4
220.32 , 4 , 4
220.92 , 1 , 4
221.52 , 2 , 4
222.12 , 3 , 4
222.72 , 4 , 4
223.32 , 1 , 4
223.92 , 2 , 4
224.52 , 3 , 4
225.12 , 4 , 4
225.72 , 1 , 4
226.32 , 2 , 4
226.92 , 3 , 4
227.52 , 4 , 4
228.12 , 1 , 4
228.72 , 2 , 4
229.32 , 3 , 4
229.92 , 4 , 4
230.52 , 1 , 4
231.12 , 2 , 4
231.72 , 3 , 4
232.32 , 4 , 4
232.92 , 1 , 4
233.52 , 2 , 4
234.12 , 3 , 4
234.72 , 4 , 4
235.32 , 1 , 4
235.92 , 2 , 4
236.52 , 3 , 4
237.12 , 4 , 4
237.72 , 1 , 4
238.32 , 2 , 4
238.92 , 3 , 4
239.52 , 4 , 4
240.12 , 1 , 4
240.72 , 2 , 4
241.32 , 3 , 4
241.92 , 4 , 4
242.52 , 1 , 4
243.12 , 2 , 4
243.72 , 3 , 4
244.32 , 4 , 4
244.92 , 1 , 4
245.52 , 2 , 4
246.12 , 3 , 4
246.72 , 4 , 4
247.32 , 1 , 4
247.92 , 2 , 4
248.52 , 3 , 4
249.12 , 4 , 4
