time in seconds, count in bar, beats in bar
50.35 , 1 , 4
50.84 , 2 , 4
51.33 , 3 , 4
51.82 , 4 , 4
52.31 , 1 , 4
52.8 , 2 , 4
53.28 , 3 , 4
53.76 , 4 , 4
54.24 , 1 , 4
54.72 , 2 , 4
55.2 , 3 , 4
55.68 , 4 , 4
56.16 , 1 , 4
56.64 , 2 , 4
57.12 , 3 , 4
57.6 , 4 , 4
58.08 , 1 , 4
58.56 , 2 , 4
59.04 , 3 , 4
59.52 , 4 , 4
60 , 1 , 4
60.48 , 2 , 4
60.97 , 3 , 4
61.46 , 4 , 4
61.95 , 1 , 4
62.44 , 2 , 4
62.93 , 3 , 4
63.42 , 4 , 4
63.91 , 1 , 4
64.4 , 2 , 4
64.89 , 3 , 4
65.38 , 4 , 4
65.86 , 1 , 4
66.34 , 2 , 4
66.82 , 3 , 4
67.3 , 4 , 4
67.78 , 1 , 4
68.26 , 2 , 4
68.74 , 3 , 4
69.22 , 4 , 4
69.7 , 1 , 4
70.18 , 2 , 4
70.67 , 3 , 4
71.16 , 4 , 4
71.65 , 1 , 4
72.14 , 2 , 4
72.63 , 3 , 4
73.12 , 4 , 4
73.61 , 1 , 4
74.1 , 2 , 4
74.58 , 3 , 4
75.06 , 4 , 4
75.54 , 1 , 4
76.02 , 2 , 4
76.5 , 3 , 4
76.98 , 4 , 4
77.46 , 1 , 4
77.94 , 2 , 4
78.42 , 3 , 4
78.9 , 4 , 4
79.38 , 1 , 4
79.86 , 2 , 4
80.34 , 3 , 4
80.82 , 4 , 4
81.3 , 1 , 4
81.78 , 2 , 4
82.26 , 3 , 4
82.74 , 4 , 4
83.23 , 1 , 4
83.72 , 2 , 4
84.21 , 3 , 4
84.7 , 4 , 4
85.19 , 1 , 4
85.68 , 2 , 4
86.17 , 3 , 4
86.65 , 4 , 4
87.13 , 1 , 4
87.61 , 2 , 4
88.09 , 3 , 4
88.57 , 4 , 4
89.05 , 1 , 4
89.53 , 2 , 4
90.02 , 3 , 4
90.51 , 4 , 4
91 , 1 , 4
91.49 , 2 , 4
91.98 , 3 , 4
92.47 , 4 , 4
92.96 , 1 , 4
93.44 , 2 , 4
93.92 , 3 , 4
94.4 , 4 , 4
94.88 , 1 , 4
95.36 , 2 , 4
95.84 , 3 , 4
96.32 , 4 , 4
96.8 , 1 , 4
97.28 , 2 , 4
97.76 , 3 , 4
98.24 , 4 , 4
98.72 , 1 , 4
99.21 , 2 , 4
99.7 , 3 , 4
100.19 , 4 , 4
100.68 , 1 , 4
101.17 , 2 , 4
101.66 , 3 , 4
102.15 , 4 , 4
102.64 , 1 , 4
103.13 , 2 , 4
103.62 , 3 , 4
104.11 , 4 , 4
104.6 , 1 , 4
105.08 , 2 , 4
105.56 , 3 , 4
106.04 , 4 , 4
106.52 , 1 , 4
107 , 2 , 4
107.48 , 3 , 4
107.96 , 4 , 4
108.44 , 1 , 4
108.92 , 2 , 4
109.4 , 3 , 4
109.88 , 4 , 4
110.36 , 1 , 4
110.84 , 2 , 4
111.32 , 3 , 4
111.8 , 4 , 4
112.28 , 1 , 3
112.76 , 2 , 3
113.24 , 3 , 3
113.73 , 1 , 3
114.22 , 2 , 3
114.71 , 3 , 3
115.2 , 1 , 4
115.69 , 2 , 4
116.18 , 3 , 4
116.67 , 4 , 4
117.16 , 1 , 4
117.64 , 2 , 4
118.12 , 3 , 4
118.6 , 4 , 4
119.08 , 1 , 4
119.56 , 2 , 4
120.04 , 3 , 4
120.52 , 4 , 4
121.01 , 1 , 4
121.5 , 2 , 4
121.99 , 3 , 4
122.48 , 4 , 4
122.97 , 1 , 4
123.45 , 2 , 4
123.93 , 3 , 4
124.41 , 4 , 4
124.89 , 1 , 4
125.37 , 2 , 4
125.85 , 3 , 4
126.33 , 4 , 4
126.81 , 1 , 4
127.3 , 2 , 4
127.79 , 3 , 4
128.28 , 4 , 4
128.77 , 1 , 4
129.25 , 2 , 4
129.73 , 3 , 4
130.21 , 4 , 4
130.69 , 1 , 4
131.17 , 2 , 4
131.66 , 3 , 4
132.15 , 4 , 4
132.64 , 1 , 3
133.13 , 2 , 3
133.61 , 3 , 3
134.09 , 1 , 3
134.57 , 2 , 3
135.05 , 3 , 3
135.53 , 1 , 4
136.01 , 2 , 4
136.49 , 3 , 4
136.97 , 4 , 4
137.45 , 1 , 4
137.93 , 2 , 4
138.41 , 3 , 4
138.89 , 4 , 4
139.37 , 1 , 4
139.85 , 2 , 4
140.33 , 3 , 4
140.81 , 4 , 4
141.29 , 1 , 4
141.77 , 2 , 4
142.25 , 3 , 4
142.73 , 4 , 4
143.21 , 1 , 4
143.69 , 2 , 4
144.17 , 3 , 4
144.65 , 4 , 4
145.13 , 1 , 4
145.61 , 2 , 4
146.09 , 3 , 4
146.57 , 4 , 4
147.06 , 1 , 4
147.55 , 2 , 4
148.04 , 3 , 4
148.53 , 4 , 4
149.02 , 1 , 4
149.51 , 2 , 4
150 , 3 , 4
150.49 , 4 , 4
150.98 , 1 , 4
151.47 , 2 , 4
151.96 , 3 , 4
152.45 , 4 , 4
152.94 , 1 , 4
153.43 , 2 , 4
153.92 , 3 , 4
154.41 , 4 , 4
154.9 , 1 , 4
155.39 , 2 , 4
155.88 , 3 , 4
156.37 , 4 , 4
156.86 , 1 , 4
157.35 , 2 , 4
157.83 , 3 , 4
158.31 , 4 , 4
158.79 , 1 , 3
159.27 , 2 , 3
159.75 , 3 , 3
160.23 , 1 , 3
160.71 , 2 , 3
161.19 , 3 , 3
161.67 , 1 , 4
162.15 , 2 , 4
162.63 , 3 , 4
163.11 , 4 , 4
163.59 , 1 , 4
164.07 , 2 , 4
164.55 , 3 , 4
165.03 , 4 , 4
165.51 , 1 , 4
165.99 , 2 , 4
166.47 , 3 , 4
166.95 , 4 , 4
167.43 , 1 , 4
167.92 , 2 , 4
168.41 , 3 , 4
168.9 , 4 , 4
169.39 , 1 , 4
169.88 , 2 , 4
170.36 , 3 , 4
170.84 , 4 , 4
171.32 , 1 , 4
171.8 , 2 , 4
172.28 , 3 , 4
172.76 , 4 , 4
173.24 , 1 , 4
173.72 , 2 , 4
174.21 , 3 , 4
174.7 , 4 , 4
175.19 , 1 , 4
175.68 , 2 , 4
176.17 , 3 , 4
176.65 , 4 , 4
177.13 , 1 , 4
177.61 , 2 , 4
178.09 , 3 , 4
178.57 , 4 , 4
179.05 , 1 , 4
179.53 , 2 , 4
180.01 , 3 , 4
180.49 , 4 , 4
180.97 , 1 , 4
181.45 , 2 , 4
181.93 , 3 , 4
182.41 , 4 , 4
182.9 , 1 , 4
183.39 , 2 , 4
183.88 , 3 , 4
184.37 , 4 , 4
184.86 , 1 , 4
185.35 , 2 , 4
185.83 , 3 , 4
186.31 , 4 , 4
186.79 , 1 , 4
187.27 , 2 , 4
187.75 , 3 , 4
188.23 , 4 , 4
188.71 , 1 , 4
189.2 , 2 , 4
189.69 , 3 , 4
190.17 , 4 , 4
190.65 , 1 , 4
191.13 , 2 , 4
191.62 , 3 , 4
192.11 , 4 , 4
192.6 , 1 , 4
193.09 , 2 , 4
193.57 , 3 , 4
194.05 , 4 , 4
194.53 , 1 , 4
195.01 , 2 , 4
195.5 , 3 , 4
195.99 , 4 , 4
196.48 , 1 , 4
196.97 , 2 , 4
197.46 , 3 , 4
197.94 , 4 , 4
198.42 , 1 , 4
198.9 , 2 , 4
199.38 , 3 , 4
199.86 , 4 , 4
200.34 , 1 , 4
200.82 , 2 , 4
201.3 , 3 , 4
201.78 , 4 , 4
202.26 , 1 , 4
202.74 , 2 , 4
203.22 , 3 , 4
203.7 , 4 , 4
204.19 , 1 , 4
204.68 , 2 , 4
205.17 , 3 , 4
205.66 , 4 , 4
206.14 , 1 , 4
206.62 , 2 , 4
207.1 , 3 , 4
207.58 , 4 , 4
208.06 , 1 , 4
208.55 , 2 , 4
209.04 , 3 , 4
209.53 , 4 , 4
210.02 , 1 , 4
210.51 , 2 , 4
211 , 3 , 4
211.49 , 4 , 4
211.98 , 1 , 4
212.46 , 2 , 4
212.94 , 3 , 4
213.42 , 4 , 4
213.9 , 1 , 4
214.38 , 2 , 4
214.86 , 3 , 4
215.34 , 4 , 4
215.82 , 1 , 4
216.3 , 2 , 4
216.78 , 3 , 4
217.27 , 4 , 4
217.76 , 1 , 4
218.25 , 2 , 4
218.74 , 3 , 4
219.23 , 4 , 4
219.72 , 1 , 4
220.21 , 2 , 4
220.69 , 3 , 4
221.17 , 4 , 4
221.65 , 1 , 4
222.13 , 2 , 4
222.61 , 3 , 4
223.09 , 4 , 4
223.57 , 1 , 4
224.05 , 2 , 4
224.53 , 3 , 4
225.01 , 4 , 4
225.49 , 1 , 4
225.97 , 2 , 4
226.46 , 3 , 4
226.95 , 4 , 4
227.44 , 1 , 4
227.93 , 2 , 4
228.42 , 3 , 4
228.91 , 4 , 4
229.4 , 1 , 4
229.89 , 2 , 4
230.38 , 3 , 4
230.87 , 4 , 4
231.36 , 1 , 4
231.85 , 2 , 4
232.33 , 3 , 4
232.81 , 4 , 4
233.29 , 1 , 4
233.77 , 2 , 4
234.25 , 3 , 4
234.73 , 4 , 4
235.21 , 1 , 4
235.69 , 2 , 4
236.17 , 3 , 4
236.65 , 4 , 4
237.13 , 1 , 4
237.61 , 2 , 4
238.09 , 3 , 4
238.57 , 4 , 4
239.05 , 1 , 4
239.54 , 2 , 4
240.03 , 3 , 4
240.52 , 4 , 4
241 , 1 , 4
241.48 , 2 , 4
241.96 , 3 , 4
242.44 , 4 , 4
242.92 , 1 , 4
243.4 , 2 , 4
243.88 , 3 , 4
244.36 , 4 , 4
244.84 , 1 , 4
245.32 , 2 , 4
245.8 , 3 , 4
246.28 , 4 , 4
246.76 , 1 , 4
247.24 , 2 , 4
247.72 , 3 , 4
248.21 , 4 , 4
248.7 , 1 , 4
249.19 , 2 , 4
249.68 , 3 , 4
250.17 , 4 , 4
250.66 , 1 , 4
251.15 , 2 , 4
251.64 , 3 , 4
252.12 , 4 , 4
252.6 , 1 , 4
253.08 , 2 , 4
253.56 , 3 , 4
254.04 , 4 , 4
254.52 , 1 , 4
255 , 2 , 4
255.49 , 3 , 4
255.98 , 4 , 4
256.47 , 1 , 4
256.96 , 2 , 4
257.44 , 3 , 4
257.92 , 4 , 4
258.4 , 1 , 4
258.88 , 2 , 4
259.36 , 3 , 4
259.84 , 4 , 4
260.32 , 1 , 4
260.8 , 2 , 4
261.29 , 3 , 4
261.78 , 4 , 4
262.27 , 1 , 4
262.76 , 2 , 4
263.25 , 3 , 4
263.74 , 4 , 4
264.23 , 1 , 4
264.72 , 2 , 4
265.21 , 3 , 4
265.7 , 4 , 4
266.18 , 1 , 4
266.66 , 2 , 4
267.14 , 3 , 4
267.62 , 4 , 4
268.1 , 1 , 3
268.58 , 2 , 3
269.06 , 3 , 3
269.54 , 1 , 3
270.02 , 2 , 3
270.5 , 3 , 3
270.98 , 1 , 4
271.46 , 2 , 4
271.94 , 3 , 4
272.43 , 4 , 4
272.92 , 1 , 4
273.41 , 2 , 4
273.89 , 3 , 4
274.37 , 4 , 4
274.85 , 1 , 4
275.33 , 2 , 4
275.81 , 3 , 4
276.29 , 4 , 4
276.77 , 1 , 4
277.25 , 2 , 4
277.73 , 3 , 4
278.22 , 4 , 4
278.71 , 1 , 4
279.2 , 2 , 4
279.69 , 3 , 4
280.18 , 4 , 4
280.66 , 1 , 4
281.14 , 2 , 4
281.62 , 3 , 4
282.1 , 4 , 4
282.59 , 1 , 4
283.08 , 2 , 4
283.57 , 3 , 4
284.06 , 4 , 4
284.55 , 1 , 4
285.04 , 2 , 4
285.53 , 3 , 4
