time in seconds, count in bar, beats in bar
111.76 , 1 , 4
112.6 , 2 , 4
113.44 , 3 , 4
114.28 , 4 , 4
115.12 , 1 , 4
115.96 , 2 , 4
116.8 , 3 , 4
117.64 , 4 , 4
118.51 , 1 , 4
119.38 , 2 , 4
120.25 , 3 , 4
121.09 , 4 , 4
121.93 , 1 , 4
122.77 , 2 , 4
123.61 , 3 , 4
124.45 , 4 , 4
125.29 , 1 , 4
126.13 , 2 , 4
126.97 , 3 , 4
127.81 , 4 , 4
128.65 , 1 , 4
129.52 , 2 , 4
130.39 , 3 , 4
131.26 , 4 , 4
132.13 , 1 , 4
132.97 , 2 , 4
133.81 , 3 , 4
134.65 , 4 , 4
135.49 , 1 , 4
136.33 , 2 , 4
137.17 , 3 , 4
138.01 , 4 , 4
138.85 , 1 , 4
139.69 , 2 , 4
140.53 , 3 , 4
141.37 , 4 , 4
142.21 , 1 , 4
143.05 , 2 , 4
143.89 , 3 , 4
144.73 , 4 , 4
145.57 , 1 , 4
146.41 , 2 , 4
147.25 , 3 , 4
148.12 , 4 , 4
148.99 , 1 , 4
149.83 , 2 , 4
150.67 , 3 , 4
151.51 , 4 , 4
152.35 , 1 , 4
153.19 , 2 , 4
154.03 , 3 , 4
154.87 , 4 , 4
155.71 , 1 , 4
156.55 , 2 , 4
157.39 , 3 , 4
158.26 , 4 , 4
159.13 , 1 , 4
160 , 2 , 4
160.84 , 3 , 4
161.68 , 4 , 4
162.52 , 1 , 4
163.36 , 2 , 4
164.2 , 3 , 4
165.04 , 4 , 4
165.88 , 1 , 4
166.72 , 2 , 4
167.56 , 3 , 4
168.4 , 4 , 4
169.24 , 1 , 4
170.08 , 2 , 4
170.92 , 3 , 4
171.76 , 4 , 4
172.6 , 1 , 4
173.44 , 2 , 4
174.28 , 3 , 4
175.15 , 4 , 4
176.02 , 1 , 4
176.89 , 2 , 4
177.76 , 3 , 4
178.63 , 4 , 4
179.47 , 1 , 4
180.31 , 2 , 4
181.15 , 3 , 4
181.99 , 4 , 4
182.83 , 1 , 4
183.67 , 2 , 4
184.51 , 3 , 4
185.35 , 4 , 4
186.19 , 1 , 4
187.03 , 2 , 4
187.87 , 3 , 4
188.71 , 4 , 4
189.55 , 1 , 4
190.39 , 2 , 4
191.23 , 3 , 4
192.07 , 4 , 4
192.91 , 1 , 4
193.78 , 2 , 4
194.65 , 3 , 4
195.52 , 4 , 4
196.36 , 1 , 4
197.2 , 2 , 4
198.04 , 3 , 4
198.88 , 4 , 4
199.72 , 1 , 4
200.56 , 2 , 4
201.4 , 3 , 4
202.24 , 4 , 4
203.08 , 1 , 4
203.92 , 2 , 4
204.76 , 3 , 4
205.6 , 4 , 4
206.44 , 1 , 4
207.31 , 2 , 4
208.18 , 3 , 4
209.02 , 4 , 4
209.86 , 1 , 4
210.7 , 2 , 4
211.54 , 3 , 4
212.38 , 4 , 4
213.22 , 1 , 4
214.06 , 2 , 4
214.9 , 3 , 4
215.74 , 4 , 4
216.58 , 1 , 4
217.42 , 2 , 4
218.26 , 3 , 4
219.1 , 4 , 4
219.94 , 1 , 4
220.78 , 2 , 4
221.62 , 3 , 4
222.46 , 4 , 4
223.3 , 1 , 4
224.17 , 2 , 4
225.04 , 3 , 4
225.91 , 4 , 4
226.75 , 1 , 4
227.59 , 2 , 4
228.43 , 3 , 4
229.27 , 4 , 4
230.11 , 1 , 4
230.95 , 2 , 4
231.79 , 3 , 4
232.63 , 4 , 4
233.47 , 1 , 4
234.31 , 2 , 4
235.15 , 3 , 4
235.99 , 4 , 4
236.83 , 1 , 4
237.67 , 2 , 4
238.54 , 3 , 4
239.38 , 4 , 4
240.22 , 1 , 4
241.06 , 2 , 4
241.9 , 3 , 4
242.74 , 4 , 4
243.61 , 1 , 4
244.48 , 2 , 4
245.32 , 3 , 4
246.16 , 4 , 4
247 , 1 , 4
247.84 , 2 , 4
248.68 , 3 , 4
249.52 , 4 , 4
250.36 , 1 , 4
251.2 , 2 , 4
252.04 , 3 , 4
252.88 , 4 , 4
253.72 , 1 , 4
254.56 , 2 , 4
255.43 , 3 , 4
256.3 , 4 , 4
257.17 , 1 , 4
258.04 , 2 , 4
258.91 , 3 , 4
259.75 , 4 , 4
260.59 , 1 , 4
261.43 , 2 , 4
262.27 , 3 , 4
263.11 , 4 , 4
263.95 , 1 , 4
264.79 , 2 , 4
265.63 , 3 , 4
266.47 , 4 , 4
267.31 , 1 , 4
268.15 , 2 , 4
268.99 , 3 , 4
269.83 , 4 , 4
270.67 , 1 , 4
271.51 , 2 , 4
272.35 , 3 , 4
273.19 , 4 , 4
274.03 , 1 , 4
274.87 , 2 , 4
275.71 , 3 , 4
276.55 , 4 , 4
277.39 , 1 , 4
278.23 , 2 , 4
279.1 , 3 , 4
279.97 , 4 , 4
280.84 , 1 , 4
281.68 , 2 , 4
282.52 , 3 , 4
283.36 , 4 , 4
284.2 , 1 , 4
285.04 , 2 , 4
285.88 , 3 , 4
286.72 , 4 , 4
287.56 , 1 , 4
288.4 , 2 , 4
289.24 , 3 , 4
290.08 , 4 , 4
290.92 , 1 , 4
291.76 , 2 , 4
292.63 , 3 , 4
293.5 , 4 , 4
294.34 , 1 , 4
295.18 , 2 , 4
296.02 , 3 , 4
296.86 , 4 , 4
297.7 , 1 , 4
298.54 , 2 , 4
299.38 , 3 , 4
300.22 , 4 , 4
301.06 , 1 , 4
301.9 , 2 , 4
302.74 , 3 , 4
303.58 , 4 , 4
304.42 , 1 , 4
305.26 , 2 , 4
306.1 , 3 , 4
306.94 , 4 , 4
307.81 , 1 , 4
308.68 , 2 , 4
309.55 , 3 , 4
310.42 , 4 , 4
311.26 , 1 , 4
312.1 , 2 , 4
312.94 , 3 , 4
313.78 , 4 , 4
314.62 , 1 , 4
315.46 , 2 , 4
316.3 , 3 , 4
317.14 , 4 , 4
317.98 , 1 , 4
318.82 , 2 , 4
319.66 , 3 , 4
320.5 , 4 , 4
321.34 , 1 , 4
322.21 , 2 , 4
323.08 , 3 , 4
323.95 , 4 , 4
324.79 , 1 , 4
325.63 , 2 , 4
326.47 , 3 , 4
327.31 , 4 , 4
328.15 , 1 , 4
328.99 , 2 , 4
329.83 , 3 , 4
330.67 , 4 , 4
331.51 , 1 , 4
332.35 , 2 , 4
333.19 , 3 , 4
334.03 , 4 , 4
334.87 , 1 , 4
335.71 , 2 , 4
336.55 , 3 , 4
337.39 , 4 , 4
338.23 , 1 , 4
339.07 , 2 , 4
339.91 , 3 , 4
340.75 , 4 , 4
341.62 , 1 , 4
342.49 , 2 , 4
343.36 , 3 , 4
344.23 , 4 , 4
345.07 , 1 , 4
345.91 , 2 , 4
346.75 , 3 , 4
347.59 , 4 , 4
348.43 , 1 , 4
349.27 , 2 , 4
350.11 , 3 , 4
350.95 , 4 , 4
351.79 , 1 , 4
352.63 , 2 , 4
353.47 , 3 , 4
354.31 , 4 , 4
355.15 , 1 , 4
355.99 , 2 , 4
356.83 , 3 , 4
357.67 , 4 , 4
358.54 , 1 , 4
359.41 , 2 , 4
360.25 , 3 , 4
361.09 , 4 , 4
361.93 , 1 , 4
362.77 , 2 , 4
363.61 , 3 , 4
364.45 , 4 , 4
365.29 , 1 , 4
366.16 , 2 , 4
367.03 , 3 , 4
367.9 , 4 , 4
368.77 , 1 , 4
369.64 , 2 , 4
370.51 , 3 , 4
371.38 , 4 , 4
372.25 , 1 , 4
373.12 , 2 , 4
373.99 , 3 , 4
374.86 , 4 , 4
375.73 , 1 , 4
376.6 , 2 , 4
377.47 , 3 , 4
378.34 , 4 , 4
379.21 , 1 , 4
