time in seconds, count in bar, beats in bar
346.41 , 3 , 4
347.33 , 4 , 4
348.27 , 1 , 4
349.21 , 2 , 4
350.13 , 3 , 4
351.05 , 4 , 4
351.97 , 1 , 4
352.89 , 2 , 4
353.81 , 3 , 4
354.73 , 4 , 4
355.65 , 1 , 4
356.57 , 2 , 4
357.49 , 3 , 4
358.43 , 4 , 4
359.37 , 1 , 4
360.29 , 2 , 4
361.21 , 3 , 4
362.13 , 4 , 4
363.05 , 1 , 4
363.97 , 2 , 4
364.89 , 3 , 4
365.81 , 4 , 4
366.73 , 1 , 4
367.65 , 2 , 4
368.57 , 3 , 4
369.49 , 4 , 4
370.41 , 1 , 4
371.35 , 2 , 4
372.29 , 3 , 4
373.23 , 4 , 4
374.17 , 1 , 4
375.11 , 2 , 4
376.05 , 3 , 4
376.97 , 4 , 4
377.86 , 1 , 4
378.75 , 2 , 4
379.64 , 3 , 4
380.53 , 4 , 4
381.42 , 1 , 4
382.31 , 2 , 4
383.2 , 3 , 4
384.09 , 4 , 4
384.98 , 1 , 4
385.87 , 2 , 4
386.76 , 3 , 4
387.65 , 4 , 4
388.54 , 1 , 4
389.43 , 2 , 4
390.32 , 3 , 4
391.21 , 4 , 4
392.1 , 1 , 4
392.99 , 2 , 4
393.88 , 3 , 4
394.77 , 4 , 4
395.64 , 1 , 4
396.51 , 2 , 4
397.35 , 3 , 4
398.19 , 4 , 4
399.03 , 1 , 4
399.87 , 2 , 4
400.71 , 3 , 4
401.55 , 4 , 4
402.39 , 1 , 4
403.23 , 2 , 4
404.05 , 3 , 4
404.87 , 4 , 4
405.69 , 1 , 4
406.51 , 2 , 4
407.33 , 3 , 4
408.15 , 4 , 4
408.97 , 1 , 4
409.79 , 2 , 4
410.61 , 3 , 4
411.43 , 4 , 4
412.25 , 1 , 4
413.07 , 2 , 4
413.89 , 3 , 4
414.71 , 4 , 4
415.53 , 1 , 4
416.35 , 2 , 4
417.17 , 3 , 4
417.99 , 4 , 4
418.79 , 1 , 4
419.57 , 2 , 4
420.35 , 3 , 4
421.1 , 4 , 4
421.85 , 1 , 4
422.6 , 2 , 4
423.35 , 3 , 4
424.06 , 4 , 4
424.77 , 1 , 4
425.48 , 2 , 4
426.19 , 3 , 4
426.9 , 4 , 4
427.61 , 1 , 4
428.32 , 2 , 4
429.01 , 3 , 4
429.7 , 4 , 4
430.39 , 1 , 4
431.08 , 2 , 4
431.77 , 3 , 4
432.46 , 4 , 4
433.15 , 1 , 4
433.84 , 2 , 4
434.53 , 3 , 4
435.22 , 4 , 4
435.91 , 1 , 4
436.6 , 2 , 4
437.29 , 3 , 4
437.98 , 4 , 4
438.65 , 1 , 4
439.34 , 2 , 4
440.03 , 3 , 4
440.72 , 4 , 4
441.41 , 1 , 4
442.1 , 2 , 4
442.79 , 3 , 4
443.48 , 4 , 4
444.17 , 1 , 4
444.86 , 2 , 4
445.55 , 3 , 4
446.24 , 4 , 4
446.93 , 1 , 4
447.62 , 2 , 4
448.31 , 3 , 4
449 , 4 , 4
449.69 , 1 , 4
450.38 , 2 , 4
451.07 , 3 , 4
451.76 , 4 , 4
452.45 , 1 , 4
453.14 , 2 , 4
453.83 , 3 , 4
454.52 , 4 , 4
455.21 , 1 , 4
455.9 , 2 , 4
456.59 , 3 , 4
457.28 , 4 , 4
457.97 , 1 , 4
458.66 , 2 , 4
459.35 , 3 , 4
460.04 , 4 , 4
460.73 , 1 , 4
461.42 , 2 , 4
462.11 , 3 , 4
462.8 , 4 , 4
463.49 , 1 , 4
464.18 , 2 , 4
464.87 , 3 , 4
465.56 , 4 , 4
466.25 , 1 , 4
466.94 , 2 , 4
467.63 , 3 , 4
468.32 , 4 , 4
469.01 , 1 , 4
469.7 , 2 , 4
470.39 , 3 , 4
471.08 , 4 , 4
471.77 , 1 , 4
472.46 , 2 , 4
473.15 , 3 , 4
473.84 , 4 , 4
474.53 , 1 , 4
475.22 , 2 , 4
475.91 , 3 , 4
476.6 , 4 , 4
