time in seconds, count in bar, beats in bar
224.18 , 4 , 4
224.93 , 1 , 4
225.71 , 2 , 4
226.49 , 3 , 4
227.27 , 4 , 4
228.05 , 1 , 4
228.83 , 2 , 4
229.61 , 3 , 4
230.39 , 4 , 4
231.17 , 1 , 4
231.95 , 2 , 4
232.73 , 3 , 4
233.48 , 4 , 4
234.23 , 1 , 4
234.98 , 2 , 4
235.73 , 3 , 4
236.51 , 4 , 4
237.29 , 1 , 4
238.07 , 2 , 4
238.85 , 3 , 4
239.6 , 4 , 4
240.35 , 1 , 4
241.1 , 2 , 4
241.88 , 3 , 4
242.66 , 4 , 4
243.44 , 1 , 4
244.22 , 2 , 4
245 , 3 , 4
245.78 , 4 , 4
246.51 , 1 , 4
247.24 , 2 , 4
247.97 , 3 , 4
248.68 , 4 , 4
249.39 , 1 , 4
250.1 , 2 , 4
250.81 , 3 , 4
251.52 , 4 , 4
252.23 , 1 , 4
252.94 , 2 , 4
253.65 , 3 , 4
254.36 , 4 , 4
255.09 , 1 , 4
255.82 , 2 , 4
256.55 , 3 , 4
257.28 , 4 , 4
258.01 , 1 , 4
258.79 , 2 , 4
259.57 , 3 , 4
260.35 , 4 , 4
261.13 , 1 , 4
261.91 , 2 , 4
262.69 , 3 , 4
263.47 , 4 , 4
264.25 , 1 , 4
265.03 , 2 , 4
265.78 , 3 , 4
266.53 , 4 , 4
267.28 , 1 , 4
268.03 , 2 , 4
268.81 , 3 , 4
269.59 , 4 , 4
270.37 , 1 , 4
271.15 , 2 , 4
271.93 , 3 , 4
272.71 , 4 , 4
273.49 , 1 , 4
274.24 , 2 , 4
274.99 , 3 , 4
275.74 , 4 , 4
276.52 , 1 , 4
277.3 , 2 , 4
278.08 , 3 , 4
278.86 , 4 , 4
279.64 , 1 , 4
280.42 , 2 , 4
281.17 , 3 , 4
281.92 , 4 , 4
282.67 , 1 , 4
283.42 , 2 , 4
284.2 , 3 , 4
284.98 , 4 , 4
285.76 , 1 , 4
286.54 , 2 , 4
287.29 , 3 , 4
288.04 , 4 , 4
288.82 , 1 , 4
289.6 , 2 , 4
290.38 , 3 , 4
291.16 , 4 , 4
291.94 , 1 , 4
292.72 , 2 , 4
293.47 , 3 , 4
294.22 , 4 , 4
294.97 , 1 , 4
295.72 , 2 , 4
296.5 , 3 , 4
297.28 , 4 , 4
298.06 , 1 , 4
298.84 , 2 , 4
299.62 , 3 , 4
300.4 , 4 , 4
301.15 , 1 , 3
301.9 , 2 , 3
302.65 , 3 , 3
303.4 , 1 , 4
304.18 , 2 , 4
304.96 , 3 , 4
305.74 , 4 , 4
306.52 , 1 , 4
307.3 , 2 , 4
308.08 , 3 , 4
308.86 , 4 , 4
309.64 , 1 , 4
310.42 , 2 , 4
